order_id,transaction_id,product_name,category,sub_category,quantity_ordered,unit_price,total_sales,cost,order_date,purchase_address,address_city,sales_channel,customer_segment,region,payment_type,delivery_time_days,sales_rep,data_quality_flag
151,T151,Dell XPS 13,Electronics,Laptops,1,360.0,360.0,233.9,2023-04-24 17:16:00,"303 Street, Mumbai",Mumbai,Online,Corporate,Africa,Card,8.0,Rep_D,
152,T152,Dell XPS 13,Electronics,Laptops,4,850.0,3400.0,2979.59,2023-05-22 20:47:00,"602 Street, Jakarta",Jakarta,In-Store,Corporate,Asia,Cash,2.0,Rep_D,
153,T153,Logitech Mouse,Electronics,Accessories,1,1234.0,1234.0,1046.8,2023-03-14 20:12:00,"971 Street, Nairobi",Nairobi,Online,Consumer,Europe,Card,6.0,Rep_B,
154,T154,Logitech Mouse,Electronics,Accessories,3,1527.0,4581.0,3899.15,2023-10-06 18:44:00,"344 Street, Nairobi",Nairobi,In-Store,Consumer,South America,Cash,7.0,Rep_A,
155,T155,iPhone 13,Electronics,Phones,1,1149.0,1149.0,833.46,2023-11-12 00:48:00,"291 Street, Cairo",Cairo,In-Store,Corporate,Asia,Cash,3.0,Rep_D,
156,T156,AirPods Pro,Electronics,Accessories,2,1011.0,2022.0,1318.17,2023-10-09 07:47:00,"924 Street, Bangkok",Bangkok,In-Store,Small Business,Europe,Card,,Rep_D,
157,T157,AirPods Pro,Electronics,Accessories,4,1206.0,4824.0,3531.5,2023-10-27 03:14:00,"343 Street, São Paulo",São Paulo,In-Store,Consumer,Africa,Card,2.0,Rep_A,
158,T158,Samsung Galaxy S21,Electronics,Phones,3,1054.0,3162.0,2125.95,2023-12-02 14:52:00,"793 Street, Lagos",Lagos,In-Store,Corporate,Europe,Cash,3.0,Rep_B,
159,T159,Samsung Galaxy S21,Electronics,Phones,5,190.0,950.0,513.54,2023-02-21 13:26:00,"156 Street, Lagos",Lagos,Online,Consumer,South America,Card,4.0,Rep_C,
160,T160,AirPods Pro,Electronics,Accessories,2,638.0,1276.0,700.21,2023-09-20 11:09:00,"159 Street, Cairo",Cairo,In-Store,Corporate,Africa,Card,8.0,Rep_A,
161,T161,MacBook Air,Electronics,Laptops,5,347.0,1735.0,1162.12,2023-09-20 21:00:00,"685 Street, Jakarta",Jakarta,In-Store,Consumer,Africa,Cash,7.0,Rep_C,
162,T162,Dell XPS 13,Electronics,Laptops,5,775.0,3875.0,3167.8,2023-09-28 09:23:00,"637 Street, Nairobi",Nairobi,Online,Small Business,Europe,Card,8.0,Rep_C,
163,T163,Logitech Mouse,Electronics,Accessories,2,908.0,1816.0,1107.62,2023-01-19 03:59:00,"857 Street, Jakarta",Jakarta,Wholesale,Consumer,Europe,Card,,Rep_D,
164,T164,MacBook Air,Electronics,Laptops,1,1512.0,1512.0,857.61,2023-04-18 01:32:00,"977 Street, São Paulo",São Paulo,Wholesale,Consumer,Africa,Card,5.0,Rep_C,
165,T165,MacBook Air,Electronics,Laptops,4,1528.0,6112.0,3623.06,2023-03-19 12:56:00,"770 Street, Jakarta",Jakarta,In-Store,Consumer,Asia,Card,7.0,Rep_B,
166,T166,iPhone 13,Electronics,Phones,3,1627.0,4881.0,3841.54,2023-08-29 10:38:00,"302 Street, Lagos",Lagos,Online,Small Business,Europe,Cash,6.0,Rep_C,
167,T167,27in 4K Gaming Monitor,Electronics,Monitors,5,1055.0,5275.0,3999.06,2023-06-13 02:08:00,"891 Street, São Paulo",São Paulo,Online,Consumer,South America,Transfer,7.0,Rep_D,
168,T168,AirPods Pro,Electronics,Accessories,1,877.0,877.0,719.27,2023-01-27 20:07:00,"562 Street, Bangkok",Bangkok,Online,Consumer,South America,Transfer,3.0,Rep_D,
169,T169,27in 4K Gaming Monitor,Electronics,Monitors,2,776.0,1552.0,1001.32,2023-10-18 01:22:00,"264 Street, Lagos",Lagos,In-Store,Small Business,Europe,Card,4.0,Rep_D,
170,T170,Samsung Galaxy S21,Electronics,Phones,5,336.0,1680.0,954.56,2023-04-16 22:15:00,"400 Street, Jakarta",Jakarta,In-Store,Consumer,Asia,Transfer,4.0,Rep_A,
171,T171,MacBook Air,Electronics,Laptops,5,1352.0,6760.0,3792.13,2023-01-05 19:39:00,"321 Street, Cairo",Cairo,Online,Consumer,Asia,Cash,5.0,Rep_B,
172,T172,MacBook Air,Electronics,Laptops,2,505.0,1010.0,556.6,2023-09-29 11:37:00,"509 Street, São Paulo",São Paulo,Online,Consumer,Asia,Cash,,Rep_D,
173,T173,Samsung Galaxy S21,Electronics,Phones,2,798.0,1596.0,853.95,2023-09-06 08:00:00,"180 Street, Mumbai",Mumbai,Online,Consumer,Africa,Cash,4.0,Rep_D,
174,T174,Samsung Galaxy S21,Electronics,Phones,3,455.0,1365.0,1224.22,2023-04-11 19:41:00,"561 Street, Lagos",Lagos,Wholesale,Consumer,Africa,Transfer,2.0,Rep_A,
175,T175,AirPods Pro,Electronics,Accessories,2,1743.0,3486.0,1940.0,2023-01-07 19:13:00,"405 Street, Bangkok",Bangkok,Wholesale,Consumer,Europe,Transfer,,Rep_B,
176,T176,Samsung Galaxy S21,Electronics,Phones,3,1539.0,4617.0,3366.79,2023-09-23 01:24:00,"289 Street, Lagos",Lagos,In-Store,Consumer,Asia,Cash,1.0,Rep_C,
177,T177,Dell XPS 13,Electronics,Laptops,5,1509.0,7545.0,4975.67,2023-01-25 12:52:00,"917 Street, Lagos",Lagos,In-Store,Consumer,Africa,Card,,Rep_B,
178,T178,iPhone 13,Electronics,Phones,4,1246.0,4984.0,4417.46,2023-04-06 12:30:00,"658 Street, Bangkok",Bangkok,Wholesale,Consumer,Europe,Cash,6.0,Rep_C,
179,T179,27in 4K Gaming Monitor,Electronics,Monitors,3,303.0,909.0,587.14,2023-10-14 18:04:00,"778 Street, Nairobi",Nairobi,Online,Small Business,Asia,Card,2.0,Rep_D,
180,T180,Dell XPS 13,Electronics,Laptops,1,1032.0,1032.0,574.72,2023-11-25 13:50:00,"400 Street, Cairo",Cairo,Wholesale,Small Business,South America,Card,,Rep_C,
181,T181,MacBook Air,Electronics,Laptops,1,150.0,150.0,93.38,2023-11-04 03:59:00,"690 Street, Bangkok",Bangkok,Wholesale,Small Business,Asia,Card,4.0,Rep_A,
182,T182,AirPods Pro,Electronics,Accessories,5,532.0,2660.0,1770.63,2023-01-14 06:36:00,"645 Street, Mumbai",Mumbai,Online,Small Business,Asia,Transfer,,Rep_B,
184,T184,27in 4K Gaming Monitor,Electronics,Monitors,5,1286.0,6430.0,3381.19,2023-06-09 03:16:00,"700 Street, São Paulo",São Paulo,In-Store,Consumer,South America,Transfer,5.0,Rep_C,
185,T185,27in 4K Gaming Monitor,Electronics,Monitors,5,1867.0,9335.0,7896.14,2023-04-22 17:39:00,"733 Street, Nairobi",Nairobi,Online,Corporate,Europe,Card,6.0,Rep_C,
186,T186,Samsung Galaxy S21,Electronics,Phones,2,446.0,892.0,482.45,2023-04-30 08:40:00,"572 Street, Mumbai",Mumbai,Online,Consumer,Africa,Cash,,Rep_A,
187,T187,AirPods Pro,Electronics,Accessories,2,1899.0,3798.0,3085.75,2023-10-11 10:54:00,"955 Street, Nairobi",Nairobi,Online,Small Business,Africa,Transfer,1.0,Rep_C,
188,T188,Logitech Mouse,Electronics,Accessories,4,1928.0,7712.0,4319.24,2023-03-28 04:07:00,"505 Street, Jakarta",Jakarta,Wholesale,Small Business,Africa,Transfer,1.0,Rep_A,
190,T190,MacBook Air,Electronics,Laptops,3,491.0,1473.0,1125.55,2023-12-18 07:09:00,"992 Street, Cairo",Cairo,Wholesale,Small Business,South America,Transfer,1.0,Rep_B,
191,T191,27in 4K Gaming Monitor,Electronics,Monitors,1,378.0,378.0,220.1,2023-02-18 03:03:00,"169 Street, Cairo",Cairo,In-Store,Small Business,Asia,Card,7.0,Rep_A,
192,T192,MacBook Air,Electronics,Laptops,2,1851.0,3702.0,2284.61,2023-09-15 21:12:00,"351 Street, Nairobi",Nairobi,Wholesale,Small Business,Europe,Cash,2.0,Rep_D,
193,T193,27in 4K Gaming Monitor,Electronics,Monitors,1,985.0,985.0,529.93,2023-11-11 13:59:00,"626 Street, Mumbai",Mumbai,In-Store,Corporate,Asia,Cash,4.0,Rep_A,
195,T195,Logitech Mouse,Electronics,Accessories,5,1711.0,8555.0,6770.4,2023-05-15 22:43:00,"256 Street, São Paulo",São Paulo,In-Store,Corporate,Europe,Transfer,9.0,Rep_C,
196,T196,Logitech Mouse,Electronics,Accessories,5,1854.0,9270.0,5123.45,2023-10-10 17:30:00,"407 Street, Nairobi",Nairobi,Online,Corporate,Africa,Card,6.0,Rep_A,
197,T197,iPhone 13,Electronics,Phones,5,1426.0,7130.0,4413.61,2023-01-19 22:28:00,"108 Street, Mumbai",Mumbai,Online,Small Business,Europe,Cash,5.0,Rep_A,
199,T199,27in 4K Gaming Monitor,Electronics,Monitors,2,1478.0,2956.0,2206.34,2023-03-07 08:47:00,"500 Street, Mumbai",Mumbai,Online,Corporate,Africa,Cash,6.0,Rep_C,
200,T200,iPhone 13,Electronics,Phones,1,1491.0,1491.0,1150.09,2023-08-31 22:05:00,"101 Street, Jakarta",Jakarta,Online,Consumer,Asia,Transfer,4.0,Rep_A,
201,T201,MacBook Air,Electronics,Laptops,3,1227.0,3681.0,2448.04,2023-12-25 20:09:00,"772 Street, Nairobi",Nairobi,Wholesale,Small Business,Africa,Transfer,4.0,Rep_B,
202,T202,MacBook Air,Electronics,Laptops,4,1294.0,5176.0,2722.27,2023-12-02 22:51:00,"766 Street, Nairobi",Nairobi,Online,Small Business,South America,Transfer,2.0,Rep_C,
203,T203,Dell XPS 13,Electronics,Laptops,4,109.0,436.0,329.0,2023-07-30 21:23:00,"542 Street, Bangkok",Bangkok,In-Store,Consumer,Asia,Cash,5.0,Rep_D,
204,T204,Dell XPS 13,Electronics,Laptops,3,481.0,1443.0,792.14,2023-04-23 22:32:00,"628 Street, Nairobi",Nairobi,In-Store,Consumer,South America,Card,,Rep_A,
205,T205,iPhone 13,Electronics,Phones,3,1898.0,5694.0,4310.51,2023-07-17 03:19:00,"987 Street, Cairo",Cairo,Online,Corporate,Europe,Transfer,7.0,Rep_A,
206,T206,iPhone 13,Electronics,Phones,5,1578.0,7890.0,7036.77,2023-09-16 12:42:00,"254 Street, Cairo",Cairo,Online,Small Business,Asia,Cash,6.0,Rep_D,
207,T207,Dell XPS 13,Electronics,Laptops,5,612.0,3060.0,1847.38,2023-10-29 18:04:00,"933 Street, Jakarta",Jakarta,Online,Consumer,Africa,Cash,5.0,Rep_D,
208,T208,AirPods Pro,Electronics,Accessories,5,405.0,2025.0,1077.79,2023-08-19 06:49:00,"792 Street, Bangkok",Bangkok,In-Store,Corporate,Asia,Card,6.0,Rep_C,
209,T209,Dell XPS 13,Electronics,Laptops,4,1437.0,5748.0,4601.56,2023-06-01 03:20:00,"876 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Card,,Rep_C,
210,T210,27in 4K Gaming Monitor,Electronics,Monitors,3,1293.0,3879.0,3452.05,2023-07-01 09:24:00,"556 Street, Nairobi",Nairobi,Online,Corporate,Africa,Transfer,4.0,Rep_C,
211,T211,MacBook Air,Electronics,Laptops,4,1923.0,7692.0,4274.43,2023-07-15 17:32:00,"70 Street, Mumbai",Mumbai,In-Store,Corporate,Europe,Card,2.0,Rep_C,
212,T212,Dell XPS 13,Electronics,Laptops,3,1221.0,3663.0,3124.01,2023-06-03 11:55:00,"313 Street, São Paulo",São Paulo,Online,Small Business,Asia,Card,5.0,Rep_D,
213,T213,Dell XPS 13,Electronics,Laptops,3,1672.0,5016.0,3642.28,2023-12-11 20:11:00,"425 Street, Cairo",Cairo,In-Store,Corporate,Africa,Transfer,,Rep_D,
214,T214,Logitech Mouse,Electronics,Accessories,2,1066.0,2132.0,1544.61,2023-03-22 23:33:00,"43 Street, Lagos",Lagos,Wholesale,Consumer,South America,Cash,,Rep_B,
215,T215,MacBook Air,Electronics,Laptops,1,1683.0,1683.0,1150.03,2023-03-06 09:20:00,"22 Street, Bangkok",Bangkok,Wholesale,Corporate,Asia,Card,2.0,Rep_D,
216,T216,AirPods Pro,Electronics,Accessories,3,686.0,2058.0,1268.21,2023-10-21 09:34:00,"831 Street, Jakarta",Jakarta,Online,Consumer,South America,Card,7.0,Rep_A,
217,T217,Samsung Galaxy S21,Electronics,Phones,2,432.0,864.0,692.62,2023-05-23 23:39:00,"726 Street, Jakarta",Jakarta,Wholesale,Consumer,Asia,Transfer,9.0,Rep_D,
218,T218,Dell XPS 13,Electronics,Laptops,4,1099.0,4396.0,3169.54,2023-09-05 02:07:00,"554 Street, Mumbai",Mumbai,Online,Small Business,South America,Cash,6.0,Rep_B,
219,T219,iPhone 13,Electronics,Phones,1,428.0,428.0,346.78,2023-11-03 10:55:00,"8 Street, Jakarta",Jakarta,Wholesale,Small Business,Asia,Cash,9.0,Rep_B,
220,T220,iPhone 13,Electronics,Phones,5,1145.0,5725.0,3769.27,2023-08-26 07:17:00,"468 Street, São Paulo",São Paulo,Wholesale,Consumer,Africa,Card,2.0,Rep_C,
221,T221,iPhone 13,Electronics,Phones,3,926.0,2778.0,1696.7,2023-02-09 05:32:00,"520 Street, Nairobi",Nairobi,In-Store,Small Business,Asia,Card,5.0,Rep_C,
222,T222,MacBook Air,Electronics,Laptops,3,593.0,1779.0,1415.89,2023-01-16 00:44:00,"533 Street, Bangkok",Bangkok,Wholesale,Corporate,Africa,Cash,2.0,Rep_A,
223,T223,Logitech Mouse,Electronics,Accessories,2,1808.0,3616.0,1995.78,2023-11-21 02:32:00,"916 Street, Bangkok",Bangkok,Online,Consumer,Asia,Card,5.0,Rep_B,
224,T224,Samsung Galaxy S21,Electronics,Phones,4,1550.0,6200.0,5377.16,2023-05-14 18:59:00,"395 Street, Nairobi",Nairobi,Online,Corporate,South America,Card,9.0,Rep_D,
225,T225,iPhone 13,Electronics,Phones,2,1031.0,2062.0,1307.48,2023-10-04 23:25:00,"981 Street, Jakarta",Jakarta,Wholesale,Corporate,South America,Transfer,2.0,Rep_B,
226,T226,27in 4K Gaming Monitor,Electronics,Monitors,2,1387.0,2774.0,1870.24,2023-05-30 16:04:00,"862 Street, Jakarta",Jakarta,Online,Small Business,Europe,Cash,3.0,Rep_D,
227,T227,Samsung Galaxy S21,Electronics,Phones,5,321.0,1605.0,1004.68,2023-09-05 14:38:00,"660 Street, Mumbai",Mumbai,In-Store,Corporate,Asia,Card,8.0,Rep_D,
228,T228,Logitech Mouse,Electronics,Accessories,3,565.0,1695.0,993.63,2023-05-23 20:34:00,"949 Street, Jakarta",Jakarta,In-Store,Consumer,Europe,Card,4.0,Rep_A,
229,T229,27in 4K Gaming Monitor,Electronics,Monitors,1,1940.0,1940.0,1667.51,2023-04-25 00:05:00,"407 Street, São Paulo",São Paulo,Wholesale,Corporate,Africa,Card,2.0,Rep_B,
230,T230,Dell XPS 13,Electronics,Laptops,4,550.0,2200.0,1434.75,2023-01-30 13:58:00,"281 Street, Cairo",Cairo,Wholesale,Corporate,Africa,Card,6.0,Rep_A,
231,T231,Samsung Galaxy S21,Electronics,Phones,1,132.0,132.0,109.61,2023-10-02 08:27:00,"327 Street, São Paulo",São Paulo,In-Store,Small Business,Europe,Cash,9.0,Rep_D,
232,T232,Logitech Mouse,Electronics,Accessories,1,1581.0,1581.0,1074.98,2023-04-30 05:52:00,"936 Street, Nairobi",Nairobi,Online,Corporate,South America,Transfer,9.0,Rep_D,
233,T233,Samsung Galaxy S21,Electronics,Phones,4,138.0,552.0,292.39,2023-11-30 08:03:00,"988 Street, Mumbai",Mumbai,In-Store,Small Business,Africa,Transfer,9.0,Rep_D,
234,T234,Logitech Mouse,Electronics,Accessories,1,1705.0,1705.0,906.36,2023-03-03 16:47:00,"35 Street, Lagos",Lagos,Wholesale,Consumer,Asia,Card,2.0,Rep_B,
235,T235,Samsung Galaxy S21,Electronics,Phones,5,1398.0,6990.0,4110.75,2023-06-21 00:52:00,"445 Street, Bangkok",Bangkok,Wholesale,Consumer,Africa,Transfer,,Rep_B,
236,T236,iPhone 13,Electronics,Phones,2,777.0,1554.0,792.63,2023-12-09 14:39:00,"588 Street, Lagos",Lagos,Online,Corporate,Africa,Cash,9.0,Rep_D,
237,T237,MacBook Air,Electronics,Laptops,4,654.0,2616.0,2300.1,2023-02-07 19:56:00,"132 Street, Nairobi",Nairobi,Wholesale,Small Business,Asia,Cash,4.0,Rep_D,
238,T238,MacBook Air,Electronics,Laptops,5,628.0,3140.0,2763.87,2023-06-11 22:40:00,"87 Street, Lagos",Lagos,Wholesale,Corporate,Europe,Transfer,6.0,Rep_C,
239,T239,Samsung Galaxy S21,Electronics,Phones,1,622.0,622.0,322.36,2023-05-16 18:59:00,"441 Street, São Paulo",São Paulo,Online,Small Business,Europe,Transfer,1.0,Rep_A,
240,T240,27in 4K Gaming Monitor,Electronics,Monitors,3,1505.0,4515.0,2631.33,2023-05-21 05:48:00,"190 Street, Lagos",Lagos,Online,Consumer,Europe,Card,4.0,Rep_D,
241,T241,AirPods Pro,Electronics,Accessories,2,1880.0,3760.0,2740.36,2023-11-14 09:42:00,"233 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Transfer,5.0,Rep_A,
242,T242,Dell XPS 13,Electronics,Laptops,1,905.0,905.0,771.01,2023-07-02 08:38:00,"779 Street, Mumbai",Mumbai,Wholesale,Corporate,Europe,Cash,,Rep_C,
243,T243,AirPods Pro,Electronics,Accessories,5,50.0,250.0,197.99,2023-03-13 07:52:00,"445 Street, Jakarta",Jakarta,Online,Consumer,Europe,Card,7.0,Rep_C,
244,T244,Dell XPS 13,Electronics,Laptops,5,569.0,2845.0,1424.89,2023-06-07 12:46:00,"687 Street, Mumbai",Mumbai,Wholesale,Corporate,Europe,Card,2.0,Rep_D,
245,T245,Logitech Mouse,Electronics,Accessories,1,688.0,688.0,369.4,2023-08-27 07:19:00,"332 Street, Cairo",Cairo,Wholesale,Corporate,Africa,Cash,,Rep_D,
246,T246,AirPods Pro,Electronics,Accessories,2,1008.0,2016.0,1529.3,2023-11-03 10:12:00,"210 Street, São Paulo",São Paulo,Wholesale,Corporate,South America,Transfer,9.0,Rep_B,
247,T247,AirPods Pro,Electronics,Accessories,4,820.0,3280.0,1798.17,2023-01-02 05:02:00,"296 Street, Cairo",Cairo,Online,Corporate,Europe,Transfer,9.0,Rep_C,
248,T248,Samsung Galaxy S21,Electronics,Phones,3,284.0,852.0,622.71,2023-12-23 20:48:00,"921 Street, São Paulo",São Paulo,Online,Corporate,Asia,Card,9.0,Rep_B,
249,T249,AirPods Pro,Electronics,Accessories,5,1511.0,7555.0,4998.08,2023-03-14 20:37:00,"188 Street, Nairobi",Nairobi,In-Store,Corporate,Europe,Cash,3.0,Rep_D,
250,T250,Samsung Galaxy S21,Electronics,Phones,4,896.0,3584.0,1933.75,2023-03-16 15:31:00,"825 Street, Cairo",Cairo,In-Store,Corporate,Asia,Card,,Rep_D,
251,T251,Logitech Mouse,Electronics,Accessories,2,489.0,978.0,741.61,2023-02-25 00:00:00,"787 Street, Cairo",Cairo,Wholesale,Small Business,South America,Transfer,,Rep_A,
252,T252,Dell XPS 13,Electronics,Laptops,4,1492.0,5968.0,3155.19,2023-05-06 10:48:00,"576 Street, Nairobi",Nairobi,Online,Consumer,Asia,Transfer,2.0,Rep_D,
253,T253,AirPods Pro,Electronics,Accessories,4,1559.0,6236.0,4834.83,2023-12-31 17:04:00,"344 Street, São Paulo",São Paulo,In-Store,Consumer,Africa,Transfer,4.0,Rep_A,
254,T254,27in 4K Gaming Monitor,Electronics,Monitors,3,497.0,1491.0,981.34,2023-09-19 14:52:00,"485 Street, Jakarta",Jakarta,Online,Small Business,Europe,Transfer,5.0,Rep_B,
255,T255,Samsung Galaxy S21,Electronics,Phones,5,1108.0,5540.0,4106.12,2023-07-20 16:28:00,"431 Street, São Paulo",São Paulo,Wholesale,Consumer,Asia,Cash,1.0,Rep_A,
256,T256,27in 4K Gaming Monitor,Electronics,Monitors,4,1142.0,4568.0,3295.74,2023-06-11 12:21:00,"343 Street, Cairo",Cairo,In-Store,Corporate,Africa,Cash,2.0,Rep_A,
257,T257,MacBook Air,Electronics,Laptops,3,811.0,2433.0,1549.77,2023-01-21 11:10:00,"499 Street, Bangkok",Bangkok,Wholesale,Consumer,Asia,Cash,8.0,Rep_C,
258,T258,AirPods Pro,Electronics,Accessories,5,1184.0,5920.0,3450.91,2023-09-30 02:59:00,"214 Street, São Paulo",São Paulo,Wholesale,Consumer,Africa,Cash,3.0,Rep_A,
260,T260,AirPods Pro,Electronics,Accessories,4,295.0,1180.0,963.12,2023-01-05 16:55:00,"558 Street, Bangkok",Bangkok,Online,Small Business,South America,Cash,,Rep_D,
261,T261,MacBook Air,Electronics,Laptops,3,196.0,588.0,316.03,2023-11-04 05:54:00,"102 Street, São Paulo",São Paulo,Wholesale,Small Business,South America,Transfer,8.0,Rep_B,
262,T262,Samsung Galaxy S21,Electronics,Phones,3,764.0,2292.0,1478.13,2023-06-28 20:13:00,"604 Street, São Paulo",São Paulo,Wholesale,Small Business,Europe,Cash,4.0,Rep_B,
263,T263,AirPods Pro,Electronics,Accessories,3,1121.0,3363.0,1761.5,2023-12-03 16:48:00,"840 Street, Bangkok",Bangkok,In-Store,Small Business,Europe,Transfer,,Rep_A,
264,T264,AirPods Pro,Electronics,Accessories,3,886.0,2658.0,1995.19,2023-10-14 22:15:00,"22 Street, Lagos",Lagos,In-Store,Small Business,Europe,Cash,3.0,Rep_A,
265,T265,MacBook Air,Electronics,Laptops,2,369.0,738.0,474.89,2023-07-13 08:23:00,"286 Street, Cairo",Cairo,In-Store,Corporate,Asia,Cash,3.0,Rep_B,
266,T266,27in 4K Gaming Monitor,Electronics,Monitors,2,162.0,324.0,162.3,2023-03-08 00:35:00,"1 Street, São Paulo",São Paulo,Wholesale,Consumer,Asia,Cash,,Rep_A,
267,T267,AirPods Pro,Electronics,Accessories,5,237.0,1185.0,955.64,2023-06-13 02:01:00,"535 Street, Jakarta",Jakarta,Wholesale,Consumer,Africa,Card,4.0,Rep_A,
268,T268,Logitech Mouse,Electronics,Accessories,3,1428.0,4284.0,3225.15,2023-06-22 01:44:00,"123 Street, Nairobi",Nairobi,Online,Consumer,South America,Cash,2.0,Rep_C,
269,T269,27in 4K Gaming Monitor,Electronics,Monitors,2,1819.0,3638.0,2514.96,2023-11-18 01:25:00,"111 Street, Nairobi",Nairobi,In-Store,Corporate,Asia,Card,2.0,Rep_A,
270,T270,27in 4K Gaming Monitor,Electronics,Monitors,3,1703.0,5109.0,3528.15,2023-11-17 16:40:00,"781 Street, Cairo",Cairo,Wholesale,Corporate,Europe,Cash,5.0,Rep_B,
271,T271,27in 4K Gaming Monitor,Electronics,Monitors,1,775.0,775.0,610.64,2023-02-01 09:09:00,"566 Street, São Paulo",São Paulo,Online,Corporate,South America,Card,,Rep_D,
272,T272,Samsung Galaxy S21,Electronics,Phones,2,461.0,922.0,572.82,2023-12-01 21:29:00,"205 Street, Lagos",Lagos,Online,Small Business,Europe,Card,8.0,Rep_C,
273,T273,iPhone 13,Electronics,Phones,2,899.0,1798.0,1418.06,2023-12-27 11:48:00,"991 Street, Cairo",Cairo,Online,Small Business,Europe,Transfer,2.0,Rep_C,
274,T274,MacBook Air,Electronics,Laptops,1,1416.0,1416.0,972.49,2023-11-21 11:56:00,"668 Street, Cairo",Cairo,Online,Corporate,Africa,Cash,1.0,Rep_A,
275,T275,MacBook Air,Electronics,Laptops,1,1996.0,1996.0,1454.53,2023-12-04 14:50:00,"177 Street, Jakarta",Jakarta,In-Store,Small Business,Europe,Card,8.0,Rep_B,
276,T276,Logitech Mouse,Electronics,Accessories,5,450.0,2250.0,1569.43,2023-11-12 23:54:00,"23 Street, Mumbai",Mumbai,Wholesale,Corporate,South America,Card,5.0,Rep_D,
277,T277,MacBook Air,Electronics,Laptops,4,572.0,2288.0,1786.97,2023-04-04 08:20:00,"723 Street, Mumbai",Mumbai,Online,Consumer,South America,Cash,1.0,Rep_C,
278,T278,Logitech Mouse,Electronics,Accessories,4,1073.0,4292.0,2931.78,2023-05-26 13:34:00,"892 Street, Mumbai",Mumbai,In-Store,Corporate,South America,Cash,2.0,Rep_B,
279,T279,Dell XPS 13,Electronics,Laptops,4,80.0,320.0,207.51,2023-06-15 10:53:00,"993 Street, São Paulo",São Paulo,Wholesale,Consumer,South America,Transfer,7.0,Rep_C,
280,T280,MacBook Air,Electronics,Laptops,2,1978.0,3956.0,3009.15,2023-10-01 02:27:00,"940 Street, Jakarta",Jakarta,In-Store,Corporate,Asia,Transfer,8.0,Rep_D,
281,T281,Dell XPS 13,Electronics,Laptops,1,405.0,405.0,209.47,2023-01-13 16:53:00,"565 Street, Cairo",Cairo,Wholesale,Small Business,South America,Card,5.0,Rep_C,
282,T282,Dell XPS 13,Electronics,Laptops,5,1750.0,8750.0,7308.93,2023-12-03 03:13:00,"921 Street, Bangkok",Bangkok,Online,Consumer,South America,Card,6.0,Rep_C,
283,T283,MacBook Air,Electronics,Laptops,4,1609.0,6436.0,5477.41,2023-07-07 05:00:00,"156 Street, Bangkok",Bangkok,Online,Consumer,Europe,Cash,1.0,Rep_C,
284,T284,Dell XPS 13,Electronics,Laptops,2,1868.0,3736.0,1982.15,2023-06-24 08:33:00,"391 Street, Mumbai",Mumbai,Wholesale,Consumer,Europe,Card,,Rep_A,
285,T285,Dell XPS 13,Electronics,Laptops,1,104.0,104.0,66.48,2023-05-06 11:15:00,"373 Street, Mumbai",Mumbai,Wholesale,Consumer,Africa,Transfer,7.0,Rep_D,
286,T286,iPhone 13,Electronics,Phones,3,506.0,1518.0,1262.83,2023-08-05 23:07:00,"59 Street, Cairo",Cairo,Online,Consumer,Europe,Transfer,3.0,Rep_B,
287,T287,27in 4K Gaming Monitor,Electronics,Monitors,5,659.0,3295.0,2271.44,2023-05-04 22:43:00,"602 Street, São Paulo",São Paulo,Online,Small Business,Asia,Transfer,7.0,Rep_D,
288,T288,iPhone 13,Electronics,Phones,4,483.0,1932.0,1399.77,2023-10-05 08:16:00,"492 Street, Mumbai",Mumbai,In-Store,Corporate,South America,Transfer,9.0,Rep_C,
289,T289,Logitech Mouse,Electronics,Accessories,2,556.0,1112.0,621.37,2023-06-30 07:39:00,"863 Street, Cairo",Cairo,Online,Corporate,Europe,Transfer,1.0,Rep_C,
290,T290,AirPods Pro,Electronics,Accessories,4,1175.0,4700.0,3233.58,2023-02-16 08:45:00,"753 Street, Nairobi",Nairobi,Wholesale,Small Business,Africa,Cash,4.0,Rep_B,
291,T291,Dell XPS 13,Electronics,Laptops,3,297.0,891.0,786.91,2023-08-14 14:31:00,"277 Street, Nairobi",Nairobi,Wholesale,Corporate,South America,Cash,6.0,Rep_D,
292,T292,iPhone 13,Electronics,Phones,2,1663.0,3326.0,2238.82,2023-08-10 02:29:00,"520 Street, Jakarta",Jakarta,Online,Small Business,Europe,Card,1.0,Rep_C,
